date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:03	1438/1438	---M-Z	200	added ('OK')	application/json	etag:%221718-1710563883;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/3921	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/3921.json	(from https://bbs-esthetique.com/emprendamos/)
23:38:03	2111/2111	---M-Z	200	added ('OK')	application/json	etag:%221719-1710563883;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Femprendamos%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed121d.json	(from https://bbs-esthetique.com/emprendamos/)
23:38:03	2270/2270	---M-Z	200	added ('OK')	text/xml	etag:%221720-1710563883;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Femprendamos%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed399c	(from https://bbs-esthetique.com/emprendamos/)
23:38:04	30923/30923	---M-Z	200	added ('OK')	text/css	etag:%2278cb-65e0b6f1-38e1e8df0fd3052d;gz%22	https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2583.css?ver=1709225713	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/elementor/css/post-258384a6.css	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:04%20GMT	https://bbs-esthetique.com/?p=3921	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/indexd35f.html	(from https://bbs-esthetique.com/emprendamos/)
23:38:04	32671/32671	---MCZ	200	added ('OK')	application/json	etag:%221721-1710563884;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/2583	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/2583.json	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:04	2141/2141	---M-Z	200	added ('OK')	application/json	etag:%221722-1710563884;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fcirugia-gratis%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed5d64.json	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:04	2300/2300	---M-Z	200	added ('OK')	text/xml	etag:%221723-1710563884;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fcirugia-gratis%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed00fc	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:05%20GMT	https://bbs-esthetique.com/?p=2583	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index1dc1.html	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:05	77515/77515	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:05%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/mujer-marcada-cirugia-estetica-2.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/mujer-marcada-cirugia-estetica-2.jpg	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:05	71123/71123	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:05%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/mujer-marcada-cirugia-estetica-3.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/mujer-marcada-cirugia-estetica-3.jpg	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:05	44464/44464	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:05%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/mastopexia-reductora-1024x684.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/mastopexia-reductora-1024x684.jpg	(from https://bbs-esthetique.com/cirugia-gratis/)
23:38:06	144387/144387	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:06%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/Imagen-de-WhatsApp-2024-02-27-a-las-17.03.20_5456f388-1024x938.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/Imagen-de-WhatsApp-2024-02-27-a-las-17.03.20_5456f388-1024x938.jpg	(from https://bbs-esthetique.com/blog/)
23:38:07	1438/1438	---M-Z	200	added ('OK')	application/json	etag:%221724-1710563886;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/3923	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/3923.json	(from https://bbs-esthetique.com/contactanos/)
23:38:07	2111/2111	---M-Z	200	added ('OK')	application/json	etag:%221725-1710563887;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fcontactanos%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embedec9b.json	(from https://bbs-esthetique.com/contactanos/)
23:38:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:07%20GMT	https://bbs-esthetique.com/?p=3923	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index46d3.html	(from https://bbs-esthetique.com/contactanos/)
23:38:07	2270/2270	---M-Z	200	added ('OK')	text/xml	etag:%221726-1710563887;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fcontactanos%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embedc9bb	(from https://bbs-esthetique.com/contactanos/)
23:38:08	14154/14154	---M-Z	200	added ('OK')	text/css	etag:%22374a-65e0d398-c52daedee3293631;gz%22	https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4972.css?ver=1709233048	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/elementor/css/post-49726a82.css	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:08	837/837	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5b208c9a59c709a22bc82274b00b88a%22	https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/feed/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/feed/index.html	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:08	8755/8755	---MCZ	200	added ('OK')	application/json	etag:%221727-1710563888;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/posts/3861	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/posts/3861.json	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:09	2465/2465	---M-Z	200	added ('OK')	application/json	etag:%221728-1710563889;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Ftransforma-tu-belleza-con-bbs-esthetique%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embedec5f.json	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:09	2660/2660	---M-Z	200	added ('OK')	text/xml	etag:%221729-1710563889;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Ftransforma-tu-belleza-con-bbs-esthetique%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed28ac	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:09	11999/11999	---M-Z	200	added ('OK')	text/css	etag:%222edf-65d946f0-2d06f70a0cef001d;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:10	70385/70385	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:10%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/camas-equipo-medico-destacan-tonos-azules-relajantes-habitacion-hospital_4-1024x574.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/camas-equipo-medico-destacan-tonos-azules-relajantes-habitacion-hospital_4-1024x574.jpg	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:09%20GMT	https://bbs-esthetique.com/?p=3861	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/indexfbcf.html	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:10	31870/31870	---M-Z	200	added ('OK')	text/css	etag:%227c7e-65d946f0-e352a337ab14d02c;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:10	17376/17376	---M-Z	200	added ('OK')	text/css	etag:%2243e0-65d946f0-11fdf342fc999f06;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	(from https://bbs-esthetique.com/blog/transforma-tu-belleza-con-bbs-esthetique/)
23:38:11	870/870	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5b208c9a59c709a22bc82274b00b88a%22	https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/feed/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/feed/index.html	(from https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/)
23:38:11	8131/8131	---M-Z	200	added ('OK')	application/json	etag:%221730-1710563891;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/posts/3859	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/posts/3859.json	(from https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/)
23:38:12	2478/2478	---M-Z	200	added ('OK')	application/json	etag:%221731-1710563891;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Fbbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embedcc68.json	(from https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/)
23:38:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:11%20GMT	https://bbs-esthetique.com/?p=3859	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index5ec5.html	(from https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/)
23:38:12	2673/2673	---M-Z	200	added ('OK')	text/xml	etag:%221732-1710563892;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Fbbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed5987	(from https://bbs-esthetique.com/blog/bbs-esthetique-tu-puerta-a-la-belleza-sin-fronteras/)
23:38:13	823/823	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5b208c9a59c709a22bc82274b00b88a%22	https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/feed/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/feed/index.html	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:13	8044/8044	---M-Z	200	added ('OK')	application/json	etag:%221733-1710563893;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/posts/3857	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/posts/3857.json	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:13	2406/2406	---M-Z	200	added ('OK')	application/json	etag:%221734-1710563893;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Fturismo-estetico-con-bbs-esthetique%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed7c32.json	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:13%20GMT	https://bbs-esthetique.com/?p=3857	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/indexf7ee.html	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:14	2601/2601	---M-Z	200	added ('OK')	text/xml	etag:%221735-1710563894;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fblog%2Fturismo-estetico-con-bbs-esthetique%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed8b8f	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:15	190108/190108	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:38:14%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/MUJER-CUMPLIENDO-SU-SUENO-CON-BBS-ESTHETIQUE.COM-3@72x-min.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/MUJER-CUMPLIENDO-SU-SUENO-CON-BBS-ESTHETIQUE.COM-3@72x-min.png	(from https://bbs-esthetique.com/blog/turismo-estetico-con-bbs-esthetique/)
23:38:15	8561/8561	---M-Z	200	added ('OK')	text/css	etag:%222171-65e130b0-803264ae186fa08d;gz%22	https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2558.css?ver=1709256880	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/elementor/css/post-2558cb75.css	(from https://bbs-esthetique.com/politicas-de-privacidad/)
23:38:15	13853/13853	---MCZ	200	added ('OK')	application/json	etag:%221736-1710563895;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/2558	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/2558.json	(from https://bbs-esthetique.com/politicas-de-privacidad/)
23:38:16	2186/2186	---M-Z	200	added ('OK')	application/json	etag:%221737-1710563895;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fpoliticas-de-privacidad%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed25cd.json	(from https://bbs-esthetique.com/politicas-de-privacidad/)
23:38:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:16%20GMT	https://bbs-esthetique.com/?p=2558	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index5caa.html	(from https://bbs-esthetique.com/politicas-de-privacidad/)
23:38:16	2345/2345	---M-Z	200	added ('OK')	text/xml	etag:%221738-1710563896;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fpoliticas-de-privacidad%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed7500	(from https://bbs-esthetique.com/politicas-de-privacidad/)
23:38:17	4068/4068	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:38:17%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/bubble_bg_popup.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/bubble_bg_popup.png	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4256.css?ver=1709232739)
23:38:20	176365/176365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:17%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/mujer-pelo-azul-vestido-dorado-pie-frente-superficie-agua_4.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/mujer-pelo-azul-vestido-dorado-pie-frente-superficie-agua_4.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-3931.css?ver=1709220909)
23:38:21	90397/90397	---MC-	200	added ('OK')	text/javascript	date:Sat,%2016%20Mar%202024%2004:38:20%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/My%20Web%20Sites/Pagina/translate.google.com/translate_a/element7876.js	(from https://bbs-esthetique.com/wp-content/plugins/gtranslate/js/flags.js?ver=6.4.3)
23:38:22	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:22%20GMT	https://bbs-esthetique.com/-negative.svg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/-negative.svg	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.19.4)
23:38:24	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:22%20GMT	https://bbs-esthetique.com/OPR/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/OPR/index.html	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.19.4)
23:38:25	188588/188588	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:25%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/hermosa-joven-cabello-largo-rubio-mirando-camara-generada-inteligencia-artificial_4.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/hermosa-joven-cabello-largo-rubio-mirando-camara-generada-inteligencia-artificial_4.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2222.css?ver=1709187066)
23:38:25	437/437	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b5-65e01c69-b0987b11cc5870b2;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets//mask-shapes/blob.svg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/mask-shapes/blob.svg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2222.css?ver=1709187066)
23:38:25	126970/126970	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:25%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/retrato-mujer-enfermera-trabajando_4.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/retrato-mujer-enfermera-trabajando_4.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2405.css?ver=1709268689)
23:38:26	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:25%20GMT	https://bbs-esthetique.com/tipos-de-cirugia-plastica/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/tipos-de-cirugia-plastica/index.html	(from https://bbs-esthetique.com/index.php/tipos-de-cirugia-plastica/)
23:38:26	33944/33944	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228498-65f4a63c-bf700b5cf6bddb0c;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.eot	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:26	33780/33780	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283f4-65f4a63c-cf28ed960a7bd521;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.ttf	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:26	33856/33856	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228440-65f4a63c-9b15f2baf58c4d9b;;;%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.woff	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:26	136626/136626	---M-Z	200	added ('OK')	image/svg+xml	etag:%22215b2-65f4a63c-89215b01110a4b2e;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.svg	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:27	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:27%20GMT	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.eot	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:28	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:27%20GMT	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.ttf	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:28	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:28%20GMT	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.woff	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:29	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:38:29%20GMT	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?bvkp9k	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements6f5e.svg	(from https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22)
23:38:30	149680/149680	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:30%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/retrato-enfermera-hospital_4.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/retrato-enfermera-hospital_4.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2583.css?ver=1709225713)
23:38:30	174671/174671	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:38:30%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/pasillo-hospital-efecto-movimiento_4.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/pasillo-hospital-efecto-movimiento_4.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2558.css?ver=1709256880)
